dataset,run,seed,method,short_name,mode,factor,effective_interval_min,t_onset,t_fail,max_lead_hours,lead_time_hours,detection_delay_hours,far_preonset_pct,lead_norm,vlt_legacy_hours,far_legacy_pct,valid_alarm,n_test_windows,window_rows,persistence_windows,window_floored,control,onset_method
ONGC,LPC,42,RMS-Trend (kσ),rms_trend,aggregate,2,1.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,0.0,,0.0,0.0,0.0,0.0,False,1068,5,4,False,False,terminal
ONGC,LPC,42,3σ Rule (σ=3.0),three_sigma,aggregate,2,1.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.36666666666667,,53.00794551645856,5.862148349371518,0.0,100.0,False,1068,5,4,False,False,terminal
ONGC,LPC,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,2,1.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.266666666666666,,92.16799091940976,5.845573000598554,0.0,94.44444444444444,False,1068,5,4,False,False,terminal
ONGC,LPC,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,2,1.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,33.9,,95.00567536889898,5.6190432340347165,0.0,18.51851851851852,False,1068,5,4,False,False,terminal
ONGC,LPC,42,Hotelling T²,hotelling_t2,aggregate,2,1.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,34.9,,19.750283768444948,5.784796721764354,0.0,7.4074074074074066,False,1068,5,4,False,False,terminal
ONGC,LPC,42,Isolation Forest,isolation_forest,aggregate,2,1.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,34.9,,29.625425652667424,5.784796721764354,0.0,25.925925925925924,False,1068,5,4,False,False,terminal
ONGC,LPC,42,Deep SVDD,deep_svdd,aggregate,2,1.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,0.0,,0.0,0.0,0.0,0.0,False,1068,5,4,False,False,terminal
ONGC,LPC,42,LSTM-Autoencoder,lstm_ae,aggregate,2,1.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,34.4,,96.59477866061293,5.701919977899535,0.0,46.2962962962963,False,1068,5,4,False,False,terminal
ONGC,LPC,42,TCN-Autoencoder,tcn,aggregate,2,1.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,34.4,,93.64358683314416,5.701919977899535,0.0,46.2962962962963,False,1068,5,4,False,False,terminal
ONGC,LPC,42,Transformer-AD,transformer_ad,aggregate,2,1.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.36666666666667,,100.0,5.862148349371518,0.0,100.0,False,1068,5,4,False,False,terminal
ONGC,LPC,42,RMS-Trend (kσ),rms_trend,aggregate,5,1.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,22.8,,0.3977272727272727,3.7791795202357386,22.8,0.0,True,2135,3,2,True,False,terminal
ONGC,LPC,42,3σ Rule (σ=3.0),three_sigma,aggregate,5,1.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.35,,51.534090909090914,5.859385791242691,0.0,100.0,False,2135,3,2,True,False,terminal
ONGC,LPC,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,5,1.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.28333333333333,,87.95454545454545,5.848335558727381,0.0,96.26168224299066,False,2135,3,2,True,False,terminal
ONGC,LPC,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,5,1.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,33.833333333333336,,94.82954545454545,5.607993001519407,0.0,14.953271028037381,False,2135,3,2,True,False,terminal
ONGC,LPC,42,Hotelling T²,hotelling_t2,aggregate,5,1.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,34.9,,13.18181818181818,5.784796721764354,0.0,12.149532710280374,False,2135,3,2,True,False,terminal
ONGC,LPC,42,Isolation Forest,isolation_forest,aggregate,5,1.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.35,,33.06818181818182,5.859385791242691,0.0,35.51401869158878,False,2135,3,2,True,False,terminal
ONGC,LPC,42,Deep SVDD,deep_svdd,aggregate,5,1.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,0.0,,0.0,0.0,0.0,0.0,False,2135,3,2,True,False,terminal
ONGC,LPC,42,LSTM-Autoencoder,lstm_ae,aggregate,5,1.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,34.86666666666667,,98.125,5.7792716055066995,0.0,72.89719626168224,False,2135,3,2,True,False,terminal
ONGC,LPC,42,TCN-Autoencoder,tcn,aggregate,5,1.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,34.86666666666667,,96.42045454545455,5.7792716055066995,0.0,72.89719626168224,False,2135,3,2,True,False,terminal
ONGC,LPC,42,Transformer-AD,transformer_ad,aggregate,5,1.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,34.86666666666667,,88.125,5.7792716055066995,0.0,72.89719626168224,False,2135,3,2,True,False,terminal
ONGC,LPC,42,RMS-Trend (kσ),rms_trend,aggregate,10,2.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,22.7,,0.4540295119182747,3.7626041714627747,22.7,0.0,True,1068,3,1,True,False,terminal
ONGC,LPC,42,3σ Rule (σ=3.0),three_sigma,aggregate,10,2.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.36666666666667,,62.88308740068105,5.862148349371518,0.0,100.0,False,1068,3,1,True,False,terminal
ONGC,LPC,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,10,2.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.266666666666666,,92.84903518728717,5.845573000598554,0.0,94.44444444444444,False,1068,3,1,True,False,terminal
ONGC,LPC,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,10,2.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,33.833333333333336,,94.77866061293983,5.607993001519407,0.0,14.814814814814813,False,1068,3,1,True,False,terminal
ONGC,LPC,42,Hotelling T²,hotelling_t2,aggregate,10,2.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.333333333333336,,26.333711691259932,5.856623233113864,0.0,29.629629629629626,False,1068,3,1,True,False,terminal
ONGC,LPC,42,Isolation Forest,isolation_forest,aggregate,10,2.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.333333333333336,,30.98751418842225,5.856623233113864,0.0,35.18518518518518,False,1068,3,1,True,False,terminal
ONGC,LPC,42,Deep SVDD,deep_svdd,aggregate,10,2.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,0.0,6.033055555555555,0.0,0.0,0.0,0.0,False,1068,3,1,True,False,terminal
ONGC,LPC,42,LSTM-Autoencoder,lstm_ae,aggregate,10,2.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.36666666666667,,100.0,5.862148349371518,0.0,100.0,False,1068,3,1,True,False,terminal
ONGC,LPC,42,TCN-Autoencoder,tcn,aggregate,10,2.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.36666666666667,,100.0,5.862148349371518,0.0,100.0,False,1068,3,1,True,False,terminal
ONGC,LPC,42,Transformer-AD,transformer_ad,aggregate,10,2.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.36666666666667,,100.0,5.862148349371518,0.0,100.0,False,1068,3,1,True,False,terminal
ONGC,LPC,42,RMS-Trend (kσ),rms_trend,aggregate,20,3.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,22.716666666666665,,0.6814310051107325,3.7653667295916016,22.716666666666665,0.0,True,712,3,1,True,False,terminal
ONGC,LPC,42,3σ Rule (σ=3.0),three_sigma,aggregate,20,3.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.36666666666667,,61.499148211243615,5.862148349371518,0.0,100.0,False,712,3,1,True,False,terminal
ONGC,LPC,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,20,3.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.21666666666667,,93.8671209540034,5.837285326212073,0.0,91.66666666666666,False,712,3,1,True,False,terminal
ONGC,LPC,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,20,3.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,33.916666666666664,,95.05962521294718,5.621805792163543,0.0,19.444444444444446,False,712,3,1,True,False,terminal
ONGC,LPC,42,Hotelling T²,hotelling_t2,aggregate,20,3.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.31666666666667,,29.471890971039183,5.853860674985037,0.0,33.33333333333333,False,712,3,1,True,False,terminal
ONGC,LPC,42,Isolation Forest,isolation_forest,aggregate,20,3.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.31666666666667,,28.449744463373083,5.853860674985037,0.0,38.88888888888889,False,712,3,1,True,False,terminal
ONGC,LPC,42,Deep SVDD,deep_svdd,aggregate,20,3.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,0.016666666666666666,6.016388888888889,0.0,0.002762558128827294,0.016666666666666666,0.0,True,712,3,1,True,False,terminal
ONGC,LPC,42,LSTM-Autoencoder,lstm_ae,aggregate,20,3.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,33.916666666666664,,91.9931856899489,5.621805792163543,0.0,19.444444444444446,False,712,3,1,True,False,terminal
ONGC,LPC,42,TCN-Autoencoder,tcn,aggregate,20,3.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.36666666666667,,100.0,5.862148349371518,0.0,100.0,False,712,3,1,True,False,terminal
ONGC,LPC,42,Transformer-AD,transformer_ad,aggregate,20,3.0,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.36666666666667,,100.0,5.862148349371518,0.0,100.0,False,712,3,1,True,False,terminal
ONGC,LPC,42,RMS-Trend (kσ),rms_trend,decimate,1,0.17,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,22.816388888888888,,0.14211274277593558,3.781896035729085,22.816388888888888,0.0,True,2562,10,3,False,False,terminal
ONGC,LPC,42,3σ Rule (σ=3.0),three_sigma,decimate,1,0.17,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.24722222222222,,39.27048792041686,5.842350016114922,0.0,52.71317829457365,False,2562,10,3,False,False,terminal
ONGC,LPC,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,1,0.17,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.28888888888889,,90.43107531975367,5.849256411436992,0.0,96.89922480620154,False,2562,10,3,False,False,terminal
ONGC,LPC,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,1,0.17,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,33.9275,,95.1681667456182,5.6236014549472815,0.0,20.930232558139537,False,2562,10,3,False,False,terminal
ONGC,LPC,42,Hotelling T²,hotelling_t2,decimate,1,0.17,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,30.372222222222224,,6.489815253434392,5.034301763432939,30.372222222222224,0.0,True,2562,10,3,False,False,terminal
ONGC,LPC,42,Isolation Forest,isolation_forest,decimate,1,0.17,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,34.88583333333333,,11.747986736144007,5.78244854735485,0.0,12.4031007751938,False,2562,10,3,False,False,terminal
ONGC,LPC,42,Deep SVDD,deep_svdd,decimate,1,0.17,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,0.0,,0.0,0.0,0.0,0.0,False,2562,10,3,False,False,terminal
ONGC,LPC,42,LSTM-Autoencoder,lstm_ae,decimate,1,0.17,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,34.94166666666667,,93.46281383230696,5.791703117086422,0.0,77.51937984496125,False,2562,10,3,False,False,terminal
ONGC,LPC,42,TCN-Autoencoder,tcn,decimate,1,0.17,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,34.94166666666667,,77.59355755566082,5.791703117086422,0.0,77.51937984496125,False,2562,10,3,False,False,terminal
ONGC,LPC,42,Transformer-AD,transformer_ad,decimate,1,0.17,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,34.94166666666667,,86.12032212221696,5.791703117086422,0.0,77.51937984496125,False,2562,10,3,False,False,terminal
ONGC,LPC,42,RMS-Trend (kσ),rms_trend,decimate,2,0.33,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,0.0,,0.0,0.0,0.0,0.0,False,3202,5,4,False,False,terminal
ONGC,LPC,42,3σ Rule (σ=3.0),three_sigma,decimate,2,0.33,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.33611111111111,,48.44579226686884,5.8570836594686675,0.0,99.37888198757764,False,3202,5,4,False,False,terminal
ONGC,LPC,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,2,0.33,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.3025,,92.03942380591357,5.8515125005755335,0.0,98.13664596273291,False,3202,5,4,False,False,terminal
ONGC,LPC,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,2,0.33,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,33.81361111111111,,94.80667172100075,5.604723974400295,0.0,14.906832298136646,False,3202,5,4,False,False,terminal
ONGC,LPC,42,Hotelling T²,hotelling_t2,decimate,2,0.33,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,23.34722222222222,,3.1463229719484462,3.8698835121322346,23.34722222222222,0.0,True,3202,5,4,False,False,terminal
ONGC,LPC,42,Isolation Forest,isolation_forest,decimate,2,0.33,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,34.358333333333334,,13.836239575435934,5.6950135825774675,0.0,11.801242236024844,False,3202,5,4,False,False,terminal
ONGC,LPC,42,Deep SVDD,deep_svdd,decimate,2,0.33,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,0.0,,0.0,0.0,0.0,0.0,False,3202,5,4,False,False,terminal
ONGC,LPC,42,LSTM-Autoencoder,lstm_ae,decimate,2,0.33,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.01361111111111,,96.96739954510993,5.80362815967586,0.0,81.98757763975155,False,3202,5,4,False,False,terminal
ONGC,LPC,42,TCN-Autoencoder,tcn,decimate,2,0.33,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.01361111111111,,84.4579226686884,5.80362815967586,0.0,81.98757763975155,False,3202,5,4,False,False,terminal
ONGC,LPC,42,Transformer-AD,transformer_ad,decimate,2,0.33,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.33611111111111,,100.0,5.8570836594686675,0.0,100.0,False,3202,5,4,False,False,terminal
ONGC,LPC,42,RMS-Trend (kσ),rms_trend,decimate,5,0.83,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,22.830277777777777,,0.37896731406916156,3.784198167503108,22.830277777777777,0.0,True,2562,3,2,True,False,terminal
ONGC,LPC,42,3σ Rule (σ=3.0),three_sigma,decimate,5,0.83,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.34444444444444,,53.008053055423964,5.858464938533081,0.0,100.0,False,2562,3,2,True,False,terminal
ONGC,LPC,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,5,0.83,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.3025,,94.6470866887731,5.8515125005755335,0.0,97.67441860465115,False,2562,3,2,True,False,terminal
ONGC,LPC,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,5,0.83,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,33.89972222222222,,95.07342491710091,5.618997191399236,0.0,19.379844961240313,False,2562,3,2,True,False,terminal
ONGC,LPC,42,Hotelling T²,hotelling_t2,decimate,5,0.83,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,34.88583333333333,,10.326859308384652,5.78244854735485,0.0,4.651162790697675,False,2562,3,2,True,False,terminal
ONGC,LPC,42,Isolation Forest,isolation_forest,decimate,5,0.83,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.33027777777778,,33.30175272382757,5.856116764123579,0.0,34.10852713178294,False,2562,3,2,True,False,terminal
ONGC,LPC,42,Deep SVDD,deep_svdd,decimate,5,0.83,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,0.0,6.2025,0.0,0.0,0.0,0.0,False,2562,3,2,True,False,terminal
ONGC,LPC,42,LSTM-Autoencoder,lstm_ae,decimate,5,0.83,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,34.94166666666667,,93.9365229748934,5.791703117086422,0.0,77.51937984496125,False,2562,3,2,True,False,terminal
ONGC,LPC,42,TCN-Autoencoder,tcn,decimate,5,0.83,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,34.94166666666667,,86.6887730933207,5.791703117086422,0.0,77.51937984496125,False,2562,3,2,True,False,terminal
ONGC,LPC,42,Transformer-AD,transformer_ad,decimate,5,0.83,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,34.94166666666667,,85.45712932259593,5.791703117086422,0.0,77.51937984496125,False,2562,3,2,True,False,terminal
ONGC,LPC,42,RMS-Trend (kσ),rms_trend,decimate,10,1.67,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,22.691388888888888,,0.3787878787878788,3.7611768497628804,22.691388888888888,0.0,True,1281,3,1,True,False,terminal
ONGC,LPC,42,3σ Rule (σ=3.0),three_sigma,decimate,10,1.67,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.358333333333334,,59.94318181818182,5.860767070307105,0.0,100.0,False,1281,3,1,True,False,terminal
ONGC,LPC,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,10,1.67,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.275,,95.73863636363636,5.846954279662968,0.0,95.38461538461539,False,1281,3,1,True,False,terminal
ONGC,LPC,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,10,1.67,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,33.775,,94.60227272727273,5.598324048068512,0.0,12.307692307692308,False,1281,3,1,True,False,terminal
ONGC,LPC,42,Hotelling T²,hotelling_t2,decimate,10,1.67,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,34.88583333333333,,21.59090909090909,5.78244854735485,0.0,13.846153846153847,False,1281,3,1,True,False,terminal
ONGC,LPC,42,Isolation Forest,isolation_forest,decimate,10,1.67,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.3025,,42.51893939393939,5.8515125005755335,0.0,44.61538461538462,False,1281,3,1,True,False,terminal
ONGC,LPC,42,Deep SVDD,deep_svdd,decimate,10,1.67,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,0.0,6.2025,0.0,0.0,0.0,0.0,False,1281,3,1,True,False,terminal
ONGC,LPC,42,LSTM-Autoencoder,lstm_ae,decimate,10,1.67,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,34.5525,,89.6780303030303,5.7271973847783055,0.0,55.38461538461539,False,1281,3,1,True,False,terminal
ONGC,LPC,42,TCN-Autoencoder,tcn,decimate,10,1.67,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.358333333333334,,100.0,5.860767070307105,0.0,100.0,False,1281,3,1,True,False,terminal
ONGC,LPC,42,Transformer-AD,transformer_ad,decimate,10,1.67,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.358333333333334,,100.0,5.860767070307105,0.0,100.0,False,1281,3,1,True,False,terminal
ONGC,LPC,42,RMS-Trend (kσ),rms_trend,decimate,20,3.33,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,22.691388888888888,,0.7575757575757576,3.7611768497628804,22.691388888888888,0.0,True,640,3,1,True,False,terminal
ONGC,LPC,42,3σ Rule (σ=3.0),three_sigma,decimate,20,3.33,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.358333333333334,,78.21969696969697,5.860767070307105,0.0,100.0,False,640,3,1,True,False,terminal
ONGC,LPC,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,20,3.33,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.24722222222222,,96.96969696969697,5.842350016114922,0.0,93.93939393939394,False,640,3,1,True,False,terminal
ONGC,LPC,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,20,3.33,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,34.08027777777778,,95.64393939393939,5.648924904461532,0.0,30.303030303030305,False,640,3,1,True,False,terminal
ONGC,LPC,42,Hotelling T²,hotelling_t2,decimate,20,3.33,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.3025,,32.57575757575758,5.8515125005755335,0.0,39.39393939393939,False,640,3,1,True,False,terminal
ONGC,LPC,42,Isolation Forest,isolation_forest,decimate,20,3.33,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.3025,,55.11363636363637,5.8515125005755335,0.0,75.75757575757575,False,640,3,1,True,False,terminal
ONGC,LPC,42,Deep SVDD,deep_svdd,decimate,20,3.33,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,0.0,6.174722222222222,0.0,0.0,0.0,0.0,False,640,3,1,True,False,terminal
ONGC,LPC,42,LSTM-Autoencoder,lstm_ae,decimate,20,3.33,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.358333333333334,,100.0,5.860767070307105,0.0,100.0,False,640,3,1,True,False,terminal
ONGC,LPC,42,TCN-Autoencoder,tcn,decimate,20,3.33,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.358333333333334,,100.0,5.860767070307105,0.0,100.0,False,640,3,1,True,False,terminal
ONGC,LPC,42,Transformer-AD,transformer_ad,decimate,20,3.33,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.358333333333334,,100.0,5.860767070307105,0.0,100.0,False,640,3,1,True,False,terminal
